from,to,distance
701052,711021,481.7
711021,701052,481.7
701052,711022,481.7
711022,701052,481.7
701052,711051,389.8
711051,701052,389.8
701052,711052,389.8
711052,701052,389.8
701052,711053,389.8
711053,701052,389.8
701052,711081,506.4
711081,701052,506.4
701052,711082,506.4
711082,701052,506.4
701052,711111,601.6
711111,701052,601.6
701052,711112,601.6
711112,701052,601.6
701052,711113,601.6
711113,701052,601.6
701052,711181,629.6
711181,701052,629.6
701052,711182,629.6
711182,701052,629.6
701052,711191,601.6
711191,701052,601.6
701052,711651,481.7
711651,701052,481.7
701052,711652,481.7
711652,701052,481.7
701052,711653,481.7
711653,701052,481.7
701052,711661,481.7
711661,701052,481.7
701052,711681,437.5
711681,701052,437.5
701052,711682,437.5
711682,701052,437.5
701052,711711,506.4
711711,701052,506.4
701052,711712,506.4
711712,701052,506.4
701052,711713,506.4
711713,701052,506.4
701052,711721,506.4
711721,701052,506.4
701052,711751,564.0
711751,701052,564.0
701052,711752,564.0
711752,701052,564.0
701052,711753,564.0
711753,701052,564.0
701052,711754,564.0
711754,701052,564.0
701052,711801,405.8
711801,701052,405.8
701052,711811,405.8
711811,701052,405.8
701052,711812,405.8
711812,701052,405.8
701111,701111,0.0
701111,701112,0.0
701112,701111,0.0
701111,701113,0.0
701113,701111,0.0
701111,701121,0.0
701121,701111,0.0
701111,702011,295.4
702011,701111,295.4
701111,702031,295.4
702031,701111,295.4
701111,702041,289.8
702041,701111,289.8
701111,702051,289.8
702051,701111,289.8
701111,702052,289.8
702052,701111,289.8
701111,702111,271.1
702111,701111,271.1
701111,702112,271.1
702112,701111,271.1
701111,702121,271.1
702121,701111,271.1
701111,703021,579.4
703021,701111,579.4
701111,703022,579.4
703022,701111,579.4
701111,703031,579.4
703031,701111,579.4
701111,703051,602.5
703051,701111,602.5
701111,703052,602.5
703052,701111,602.5
701111,703081,543.4
703081,701111,543.4
701111,703082,543.4
703082,701111,543.4
701111,703091,543.4
703091,701111,543.4
701111,703111,478.7
703111,701111,478.7
701111,703112,478.7
703112,701111,478.7
701111,709011,222.2
709011,701111,222.2
701111,709021,222.2
709021,701111,222.2
701111,709051,222.2
709051,701111,222.2
701111,709052,222.2
709052,701111,222.2
701111,709061,222.2
709061,701111,222.2
701111,709081,239.1
709081,701111,239.1
701111,709082,239.1
709082,701111,239.1
701111,709083,239.1
709083,701111,239.1
701111,709101,239.1
709101,701111,239.1
701111,709111,239.1
709111,701111,239.1
701111,709112,239.1
709112,701111,239.1
701111,709121,239.1
709121,701111,239.1
701111,709651,222.2
709651,701111,222.2
701111,709652,222.2
709652,701111,222.2
701111,709661,222.2
709661,701111,222.2
701111,709711,239.1
709711,701111,239.1
701111,709712,239.1
709712,701111,239.1
701111,711021,496.7
711021,701111,496.7
701111,711022,496.7
711022,701111,496.7
701111,711051,404.9
711051,701111,404.9
701111,711052,404.9
711052,701111,404.9
701111,711053,404.9
711053,701111,404.9
701111,711081,521.5
711081,701111,521.5
701111,711082,521.5
711082,701111,521.5
701111,711111,616.7
711111,701111,616.7
701111,711112,616.7
711112,701111,616.7
701111,711113,616.7
711113,701111,616.7
701111,711181,644.6
711181,701111,644.6
701111,711182,644.6
711182,701111,644.6
701111,711191,616.7
711191,701111,616.7
701111,711651,496.7
711651,701111,496.7
701111,711652,496.7
711652,701111,496.7
701111,711653,496.7
711653,701111,496.7
701111,711661,496.7
711661,701111,496.7
701111,711681,452.6
711681,701111,452.6
701111,711682,452.6
711682,701111,452.6
701111,711711,521.5
711711,701111,521.5
701111,711712,521.5
711712,701111,521.5
701111,711713,521.5
711713,701111,521.5
701111,711721,521.5
711721,701111,521.5
701111,711751,579.0
711751,701111,579.0
701111,711752,579.0
711752,701111,579.0
701111,711753,579.0
711753,701111,579.0
701111,711754,579.0
711754,701111,579.0
701111,711801,420.9
711801,701111,420.9
701111,711811,420.9
711811,701111,420.9
701111,711812,420.9
711812,701111,420.9
701112,701112,0.0
701112,701113,0.0
701113,701112,0.0
701112,701121,0.0
701121,701112,0.0
701112,702011,295.4
702011,701112,295.4
701112,702031,295.4
702031,701112,295.4
701112,702041,289.8
702041,701112,289.8
701112,702051,289.8
702051,701112,289.8
701112,702052,289.8
702052,701112,289.8
701112,702111,271.1
702111,701112,271.1
701112,702112,271.1
702112,701112,271.1
701112,702121,271.1
702121,701112,271.1
701112,703021,579.4
703021,701112,579.4
701112,703022,579.4
703022,701112,579.4
701112,703031,579.4
703031,701112,579.4
701112,703051,602.5
703051,701112,602.5
701112,703052,602.5
703052,701112,602.5
701112,703081,543.4
703081,701112,543.4
701112,703082,543.4
703082,701112,543.4
701112,703091,543.4
703091,701112,543.4
701112,703111,478.7
703111,701112,478.7
701112,703112,478.7
703112,701112,478.7
701112,709011,222.2
709011,701112,222.2
701112,709021,222.2
709021,701112,222.2
701112,709051,222.2
709051,701112,222.2
701112,709052,222.2
709052,701112,222.2
701112,709061,222.2
709061,701112,222.2
701112,709081,239.1
709081,701112,239.1
701112,709082,239.1
709082,701112,239.1
701112,709083,239.1
709083,701112,239.1
701112,709101,239.1
709101,701112,239.1
701112,709111,239.1
709111,701112,239.1
701112,709112,239.1
709112,701112,239.1
701112,709121,239.1
709121,701112,239.1
701112,709651,222.2
709651,701112,222.2
701112,709652,222.2
709652,701112,222.2
701112,709661,222.2
709661,701112,222.2
701112,709711,239.1
709711,701112,239.1
701112,709712,239.1
709712,701112,239.1
701112,711021,496.7
711021,701112,496.7
701112,711022,496.7
711022,701112,496.7
701112,711051,404.9
711051,701112,404.9
701112,711052,404.9
711052,701112,404.9
701112,711053,404.9
711053,701112,404.9
701112,711081,521.5
711081,701112,521.5
701112,711082,521.5
711082,701112,521.5
701112,711111,616.7
711111,701112,616.7
701112,711112,616.7
711112,701112,616.7
701112,711113,616.7
711113,701112,616.7
701112,711181,644.6
711181,701112,644.6
701112,711182,644.6
711182,701112,644.6
701112,711191,616.7
711191,701112,616.7
701112,711651,496.7
711651,701112,496.7
701112,711652,496.7
711652,701112,496.7
701112,711653,496.7
711653,701112,496.7
701112,711661,496.7
711661,701112,496.7
701112,711681,452.6
711681,701112,452.6
701112,711682,452.6
711682,701112,452.6
701112,711711,521.5
711711,701112,521.5
701112,711712,521.5
711712,701112,521.5
701112,711713,521.5
711713,701112,521.5
701112,711721,521.5
711721,701112,521.5
701112,711751,579.0
711751,701112,579.0
701112,711752,579.0
711752,701112,579.0
701112,711753,579.0
711753,701112,579.0
701112,711754,579.0
711754,701112,579.0
701112,711801,420.9
711801,701112,420.9
701112,711811,420.9
711811,701112,420.9
701112,711812,420.9
711812,701112,420.9
701113,701113,0.0
701113,701121,0.0
701121,701113,0.0
701113,702011,295.4
702011,701113,295.4
701113,702031,295.4
702031,701113,295.4
701113,702041,289.8
702041,701113,289.8
701113,702051,289.8
702051,701113,289.8
701113,702052,289.8
702052,701113,289.8
701113,702111,271.1
702111,701113,271.1
701113,702112,271.1
702112,701113,271.1
701113,702121,271.1
702121,701113,271.1
701113,703021,579.4
703021,701113,579.4
701113,703022,579.4
703022,701113,579.4
701113,703031,579.4
703031,701113,579.4
701113,703051,602.5
703051,701113,602.5
701113,703052,602.5
703052,701113,602.5
701113,703081,543.4
703081,701113,543.4
701113,703082,543.4
703082,701113,543.4
701113,703091,543.4
703091,701113,543.4
701113,703111,478.7
703111,701113,478.7
701113,703112,478.7
703112,701113,478.7
701113,709011,222.2
709011,701113,222.2
701113,709021,222.2
709021,701113,222.2
701113,709051,222.2
709051,701113,222.2
701113,709052,222.2
709052,701113,222.2
701113,709061,222.2
709061,701113,222.2
701113,709081,239.1
709081,701113,239.1
701113,709082,239.1
709082,701113,239.1
701113,709083,239.1
709083,701113,239.1
701113,709101,239.1
709101,701113,239.1
701113,709111,239.1
709111,701113,239.1
701113,709112,239.1
709112,701113,239.1
701113,709121,239.1
709121,701113,239.1
701113,709651,222.2
709651,701113,222.2
701113,709652,222.2
709652,701113,222.2
701113,709661,222.2
709661,701113,222.2
701113,709711,239.1
709711,701113,239.1
701113,709712,239.1
709712,701113,239.1
701113,711021,496.7
711021,701113,496.7
701113,711022,496.7
711022,701113,496.7
701113,711051,404.9
711051,701113,404.9
701113,711052,404.9
711052,701113,404.9
701113,711053,404.9
711053,701113,404.9
701113,711081,521.5
711081,701113,521.5
701113,711082,521.5
711082,701113,521.5
701113,711111,616.7
711111,701113,616.7
701113,711112,616.7
711112,701113,616.7
701113,711113,616.7
711113,701113,616.7
701113,711181,644.6
711181,701113,644.6
701113,711182,644.6
711182,701113,644.6
701113,711191,616.7
711191,701113,616.7
701113,711651,496.7
711651,701113,496.7
701113,711652,496.7
711652,701113,496.7
701113,711653,496.7
711653,701113,496.7
701113,711661,496.7
711661,701113,496.7
701113,711681,452.6
711681,701113,452.6
701113,711682,452.6
711682,701113,452.6
701113,711711,521.5
711711,701113,521.5
701113,711712,521.5
711712,701113,521.5
701113,711713,521.5
711713,701113,521.5
701113,711721,521.5
711721,701113,521.5
701113,711751,579.0
711751,701113,579.0
701113,711752,579.0
711752,701113,579.0
701113,711753,579.0
711753,701113,579.0
701113,711754,579.0
711754,701113,579.0
701113,711801,420.9
711801,701113,420.9
701113,711811,420.9
711811,701113,420.9
701113,711812,420.9
711812,701113,420.9
701121,701121,0.0
701121,702011,295.4
702011,701121,295.4
701121,702031,295.4
702031,701121,295.4
701121,702041,289.8
702041,701121,289.8
701121,702051,289.8
702051,701121,289.8
701121,702052,289.8
702052,701121,289.8
701121,702111,271.1
702111,701121,271.1
701121,702112,271.1
702112,701121,271.1
701121,702121,271.1
702121,701121,271.1
701121,703021,579.4
703021,701121,579.4
701121,703022,579.4
703022,701121,579.4
701121,703031,579.4
703031,701121,579.4
701121,703051,602.5
703051,701121,602.5
701121,703052,602.5
703052,701121,602.5
701121,703081,543.4
703081,701121,543.4
701121,703082,543.4
703082,701121,543.4
701121,703091,543.4
703091,701121,543.4
701121,703111,478.7
703111,701121,478.7
701121,703112,478.7
703112,701121,478.7
701121,709011,222.2
709011,701121,222.2
701121,709021,222.2
709021,701121,222.2
701121,709051,222.2
709051,701121,222.2
701121,709052,222.2
709052,701121,222.2
701121,709061,222.2
709061,701121,222.2
701121,709081,239.1
709081,701121,239.1
701121,709082,239.1
709082,701121,239.1
701121,709083,239.1
709083,701121,239.1
701121,709101,239.1
709101,701121,239.1
701121,709111,239.1
709111,701121,239.1
701121,709112,239.1
709112,701121,239.1
701121,709121,239.1
709121,701121,239.1
701121,709651,222.2
709651,701121,222.2
701121,709652,222.2
709652,701121,222.2
701121,709661,222.2
709661,701121,222.2
701121,709711,239.1
709711,701121,239.1
701121,709712,239.1
709712,701121,239.1
701121,711021,496.7
711021,701121,496.7
701121,711022,496.7
711022,701121,496.7
701121,711051,404.9
711051,701121,404.9
701121,711052,404.9
711052,701121,404.9
701121,711053,404.9
711053,701121,404.9
701121,711081,521.5
711081,701121,521.5
701121,711082,521.5
711082,701121,521.5
701121,711111,616.7
711111,701121,616.7
701121,711112,616.7
711112,701121,616.7
701121,711113,616.7
711113,701121,616.7
701121,711181,644.6
711181,701121,644.6
701121,711182,644.6
711182,701121,644.6
701121,711191,616.7
711191,701121,616.7
701121,711651,496.7
711651,701121,496.7
701121,711652,496.7
711652,701121,496.7
701121,711653,496.7
711653,701121,496.7
701121,711661,496.7
711661,701121,496.7
701121,711681,452.6
711681,701121,452.6
701121,711682,452.6
711682,701121,452.6
701121,711711,521.5
711711,701121,521.5
701121,711712,521.5
711712,701121,521.5
701121,711713,521.5
711713,701121,521.5
701121,711721,521.5
711721,701121,521.5
701121,711751,579.0
711751,701121,579.0
701121,711752,579.0
711752,701121,579.0
701121,711753,579.0
711753,701121,579.0
701121,711754,579.0
711754,701121,579.0
701121,711801,420.9
711801,701121,420.9
701121,711811,420.9
711811,701121,420.9
701121,711812,420.9
711812,701121,420.9
702011,702011,0.0
702011,702031,0.0
702031,702011,0.0
702011,702041,37.6
702041,702011,37.6
702011,702051,37.6
702051,702011,37.6
702011,702052,37.6
702052,702011,37.6
702011,702111,18.9
702111,702011,18.9
702011,702112,18.9
702112,702011,18.9
702011,702121,18.9
702121,702011,18.9
702011,703021,327.3
703021,702011,327.3
702011,703022,327.3
703022,702011,327.3
702011,703031,327.3
703031,702011,327.3
702011,703051,350.3
703051,702011,350.3
702011,703052,350.3
703052,702011,350.3
702011,703081,291.3
703081,702011,291.3
702011,703082,291.3
703082,702011,291.3
702011,703091,291.3
703091,702011,291.3
702011,703111,226.5
703111,702011,226.5
702011,703112,226.5
703112,702011,226.5
702011,709011,477.8
709011,702011,477.8
702011,709021,477.8
709021,702011,477.8
702011,709051,477.8
709051,702011,477.8
702011,709052,477.8
709052,702011,477.8
702011,709061,477.8
709061,702011,477.8
702011,709081,494.7
709081,702011,494.7
702011,709082,494.7
709082,702011,494.7
702011,709083,494.7
709083,702011,494.7
702011,709101,494.7
709101,702011,494.7
702011,709111,494.7
709111,702011,494.7
702011,709112,494.7
709112,702011,494.7
702011,709121,494.7
709121,702011,494.7
702011,709651,477.8
709651,702011,477.8
702011,709652,477.8
709652,702011,477.8
702011,709661,477.8
709661,702011,477.8
702011,709711,494.7
709711,702011,494.7
702011,709712,494.7
709712,702011,494.7
702011,711021,752.3
711021,702011,752.3
702011,711022,752.3
711022,702011,752.3
702011,711051,660.5
711051,702011,660.5
702011,711052,660.5
711052,702011,660.5
702011,711053,660.5
711053,702011,660.5
702011,711081,777.1
711081,702011,777.1
702011,711082,777.1
711082,702011,777.1
702011,711111,872.3
711111,702011,872.3
702011,711112,872.3
711112,702011,872.3
702011,711113,872.3
711113,702011,872.3
702011,711181,900.2
711181,702011,900.2
702011,711182,900.2
711182,702011,900.2
702011,711191,872.3
711191,702011,872.3
702011,711651,752.3
711651,702011,752.3
702011,711652,752.3
711652,702011,752.3
702011,711653,752.3
711653,702011,752.3
702011,711661,752.3
711661,702011,752.3
702011,711681,708.2
711681,702011,708.2
702011,711682,708.2
711682,702011,708.2
702011,711711,777.1
711711,702011,777.1
702011,711712,777.1
711712,702011,777.1
702011,711713,777.1
711713,702011,777.1
702011,711721,777.1
711721,702011,777.1
702011,711751,834.6
711751,702011,834.6
702011,711752,834.6
711752,702011,834.6
702011,711753,834.6
711753,702011,834.6
702011,711754,834.6
711754,702011,834.6
702011,711801,676.5
711801,702011,676.5
702011,711811,676.5
711811,702011,676.5
702011,711812,676.5
711812,702011,676.5
702031,702031,0.0
702031,702041,37.6
702041,702031,37.6
702031,702051,37.6
702051,702031,37.6
702031,702052,37.6
702052,702031,37.6
702031,702111,18.9
702111,702031,18.9
702031,702112,18.9
702112,702031,18.9
702031,702121,18.9
702121,702031,18.9
702031,703021,327.3
703021,702031,327.3
702031,703022,327.3
703022,702031,327.3
702031,703031,327.3
703031,702031,327.3
702031,703051,350.3
703051,702031,350.3
702031,703052,350.3
703052,702031,350.3
702031,703081,291.3
703081,702031,291.3
702031,703082,291.3
703082,702031,291.3
702031,703091,291.3
703091,702031,291.3
702031,703111,226.5
703111,702031,226.5
702031,703112,226.5
703112,702031,226.5
702031,709011,477.8
709011,702031,477.8
702031,709021,477.8
709021,702031,477.8
702031,709051,477.8
709051,702031,477.8
702031,709052,477.8
709052,702031,477.8
702031,709061,477.8
709061,702031,477.8
702031,709081,494.7
709081,702031,494.7
702031,709082,494.7
709082,702031,494.7
702031,709083,494.7
709083,702031,494.7
702031,709101,494.7
709101,702031,494.7
702031,709111,494.7
709111,702031,494.7
702031,709112,494.7
709112,702031,494.7
702031,709121,494.7
709121,702031,494.7
702031,709651,477.8
709651,702031,477.8
702031,709652,477.8
709652,702031,477.8
702031,709661,477.8
709661,702031,477.8
702031,709711,494.7
709711,702031,494.7
702031,709712,494.7
709712,702031,494.7
702031,711021,752.3
711021,702031,752.3
702031,711022,752.3
711022,702031,752.3
702031,711051,660.5
711051,702031,660.5
702031,711052,660.5
711052,702031,660.5
702031,711053,660.5
711053,702031,660.5
702031,711081,777.1
711081,702031,777.1
702031,711082,777.1
711082,702031,777.1
702031,711111,872.3
711111,702031,872.3
702031,711112,872.3
711112,702031,872.3
702031,711113,872.3
711113,702031,872.3
702031,711181,900.2
711181,702031,900.2
702031,711182,900.2
711182,702031,900.2
702031,711191,872.3
711191,702031,872.3
702031,711651,752.3
711651,702031,752.3
702031,711652,752.3
711652,702031,752.3
702031,711653,752.3
711653,702031,752.3
702031,711661,752.3
711661,702031,752.3
702031,711681,708.2
711681,702031,708.2
702031,711682,708.2
711682,702031,708.2
702031,711711,777.1
711711,702031,777.1
702031,711712,777.1
711712,702031,777.1
702031,711713,777.1
711713,702031,777.1
702031,711721,777.1
711721,702031,777.1
702031,711751,834.6
711751,702031,834.6
702031,711752,834.6
711752,702031,834.6
702031,711753,834.6
711753,702031,834.6
702031,711754,834.6
711754,702031,834.6
702031,711801,676.5
711801,702031,676.5
702031,711811,676.5
711811,702031,676.5
702031,711812,676.5
711812,702031,676.5
702041,702041,0.0
702041,702051,0.0
702051,702041,0.0
702041,702052,0.0
702052,702041,0.0
702041,702111,24.5
702111,702041,24.5
702041,702112,24.5
702112,702041,24.5
702041,702121,24.5
702121,702041,24.5
702041,703021,332.9
703021,702041,332.9
702041,703022,332.9
703022,702041,332.9
702041,703031,332.9
703031,702041,332.9
702041,703051,355.9
703051,702041,355.9
702041,703052,355.9
703052,702041,355.9
702041,703081,296.9
703081,702041,296.9
702041,703082,296.9
703082,702041,296.9
702041,703091,296.9
703091,702041,296.9
702041,703111,232.1
703111,702041,232.1
702041,703112,232.1
703112,702041,232.1
702041,709011,483.4
709011,702041,483.4
702041,709021,483.4
709021,702041,483.4
702041,709051,483.4
709051,702041,483.4
702041,709052,483.4
709052,702041,483.4
702041,709061,483.4
709061,702041,483.4
702041,709081,500.3
709081,702041,500.3
702041,709082,500.3
709082,702041,500.3
702041,709083,500.3
709083,702041,500.3
702041,709101,500.3
709101,702041,500.3
702041,709111,500.3
709111,702041,500.3
702041,709112,500.3
709112,702041,500.3
702041,709121,500.3
709121,702041,500.3
702041,709651,483.4
709651,702041,483.4
702041,709652,483.4
709652,702041,483.4
702041,709661,483.4
709661,702041,483.4
702041,709711,500.3
709711,702041,500.3
702041,709712,500.3
709712,702041,500.3
702041,711021,757.9
711021,702041,757.9
702041,711022,757.9
711022,702041,757.9
702041,711051,666.1
711051,702041,666.1
702041,711052,666.1
711052,702041,666.1
702041,711053,666.1
711053,702041,666.1
702041,711081,782.7
711081,702041,782.7
702041,711082,782.7
711082,702041,782.7
702041,711111,877.9
711111,702041,877.9
702041,711112,877.9
711112,702041,877.9
702041,711113,877.9
711113,702041,877.9
702041,711181,905.8
711181,702041,905.8
702041,711182,905.8
711182,702041,905.8
702041,711191,877.9
711191,702041,877.9
702041,711651,757.9
711651,702041,757.9
702041,711652,757.9
711652,702041,757.9
702041,711653,757.9
711653,702041,757.9
702041,711661,757.9
711661,702041,757.9
702041,711681,713.8
711681,702041,713.8
702041,711682,713.8
711682,702041,713.8
702041,711711,782.7
711711,702041,782.7
702041,711712,782.7
711712,702041,782.7
702041,711713,782.7
711713,702041,782.7
702041,711721,782.7
711721,702041,782.7
702041,711751,840.2
711751,702041,840.2
702041,711752,840.2
711752,702041,840.2
702041,711753,840.2
711753,702041,840.2
702041,711754,840.2
711754,702041,840.2
702041,711801,682.1
711801,702041,682.1
702041,711811,682.1
711811,702041,682.1
702041,711812,682.1
711812,702041,682.1
702051,702051,0.0
702051,702052,0.0
702052,702051,0.0
702051,702111,24.5
702111,702051,24.5
702051,702112,24.5
702112,702051,24.5
702051,702121,24.5
702121,702051,24.5
702051,703021,332.9
703021,702051,332.9
702051,703022,332.9
703022,702051,332.9
702051,703031,332.9
703031,702051,332.9
702051,703051,355.9
703051,702051,355.9
702051,703052,355.9
703052,702051,355.9
702051,703081,296.9
703081,702051,296.9
702051,703082,296.9
703082,702051,296.9
702051,703091,296.9
703091,702051,296.9
702051,703111,232.1
703111,702051,232.1
702051,703112,232.1
703112,702051,232.1
702051,709011,483.4
709011,702051,483.4
702051,709021,483.4
709021,702051,483.4
702051,709051,483.4
709051,702051,483.4
702051,709052,483.4
709052,702051,483.4
702051,709061,483.4
709061,702051,483.4
702051,709081,500.3
709081,702051,500.3
702051,709082,500.3
709082,702051,500.3
702051,709083,500.3
709083,702051,500.3
702051,709101,500.3
709101,702051,500.3
702051,709111,500.3
709111,702051,500.3
702051,709112,500.3
709112,702051,500.3
702051,709121,500.3
709121,702051,500.3
702051,709651,483.4
709651,702051,483.4
702051,709652,483.4
709652,702051,483.4
702051,709661,483.4
709661,702051,483.4
702051,709711,500.3
709711,702051,500.3
702051,709712,500.3
709712,702051,500.3
702051,711021,757.9
711021,702051,757.9
702051,711022,757.9
711022,702051,757.9
702051,711051,666.1
711051,702051,666.1
702051,711052,666.1
711052,702051,666.1
702051,711053,666.1
711053,702051,666.1
702051,711081,782.7
711081,702051,782.7
702051,711082,782.7
711082,702051,782.7
702051,711111,877.9
711111,702051,877.9
702051,711112,877.9
711112,702051,877.9
702051,711113,877.9
711113,702051,877.9
702051,711181,905.8
711181,702051,905.8
702051,711182,905.8
711182,702051,905.8
702051,711191,877.9
711191,702051,877.9
702051,711651,757.9
711651,702051,757.9
702051,711652,757.9
711652,702051,757.9
702051,711653,757.9
711653,702051,757.9
702051,711661,757.9
711661,702051,757.9
702051,711681,713.8
711681,702051,713.8
702051,711682,713.8
711682,702051,713.8
702051,711711,782.7
711711,702051,782.7
702051,711712,782.7
711712,702051,782.7
702051,711713,782.7
711713,702051,782.7
702051,711721,782.7
711721,702051,782.7
702051,711751,840.2
711751,702051,840.2
702051,711752,840.2
711752,702051,840.2
702051,711753,840.2
711753,702051,840.2
702051,711754,840.2
711754,702051,840.2
702051,711801,682.1
711801,702051,682.1
702051,711811,682.1
711811,702051,682.1
702051,711812,682.1
711812,702051,682.1
702052,702052,0.0
702052,702111,24.5
702111,702052,24.5
702052,702112,24.5
702112,702052,24.5
702052,702121,24.5
702121,702052,24.5
702052,703021,332.9
703021,702052,332.9
702052,703022,332.9
703022,702052,332.9
702052,703031,332.9
703031,702052,332.9
702052,703051,355.9
703051,702052,355.9
702052,703052,355.9
703052,702052,355.9
702052,703081,296.9
703081,702052,296.9
702052,703082,296.9
703082,702052,296.9
702052,703091,296.9
703091,702052,296.9
702052,703111,232.1
703111,702052,232.1
702052,703112,232.1
703112,702052,232.1
702052,709011,483.4
709011,702052,483.4
702052,709021,483.4
709021,702052,483.4
702052,709051,483.4
709051,702052,483.4
702052,709052,483.4
709052,702052,483.4
702052,709061,483.4
709061,702052,483.4
702052,709081,500.3
709081,702052,500.3
702052,709082,500.3
709082,702052,500.3
702052,709083,500.3
709083,702052,500.3
702052,709101,500.3
709101,702052,500.3
702052,709111,500.3
709111,702052,500.3
702052,709112,500.3
709112,702052,500.3
702052,709121,500.3
709121,702052,500.3
702052,709651,483.4
709651,702052,483.4
702052,709652,483.4
709652,702052,483.4
702052,709661,483.4
709661,702052,483.4
702052,709711,500.3
709711,702052,500.3
702052,709712,500.3
709712,702052,500.3
702052,711021,757.9
711021,702052,757.9
702052,711022,757.9
711022,702052,757.9
702052,711051,666.1
711051,702052,666.1
702052,711052,666.1
711052,702052,666.1
702052,711053,666.1
711053,702052,666.1
702052,711081,782.7
711081,702052,782.7
702052,711082,782.7
711082,702052,782.7
702052,711111,877.9
711111,702052,877.9
702052,711112,877.9
711112,702052,877.9
702052,711113,877.9
711113,702052,877.9
702052,711181,905.8
711181,702052,905.8
702052,711182,905.8
711182,702052,905.8
702052,711191,877.9
711191,702052,877.9
702052,711651,757.9
711651,702052,757.9
702052,711652,757.9
711652,702052,757.9
702052,711653,757.9
711653,702052,757.9
702052,711661,757.9
711661,702052,757.9
702052,711681,713.8
711681,702052,713.8
702052,711682,713.8
711682,702052,713.8
702052,711711,782.7
711711,702052,782.7
702052,711712,782.7
711712,702052,782.7
702052,711713,782.7
711713,702052,782.7
702052,711721,782.7
711721,702052,782.7
702052,711751,840.2
711751,702052,840.2
702052,711752,840.2
711752,702052,840.2
702052,711753,840.2
711753,702052,840.2
702052,711754,840.2
711754,702052,840.2
702052,711801,682.1
711801,702052,682.1
702052,711811,682.1
711811,702052,682.1
702052,711812,682.1
711812,702052,682.1
702111,702111,0.0
702111,702112,0.0
702112,702111,0.0
702111,702121,0.0
702121,702111,0.0
702111,703021,308.4
703021,702111,308.4
702111,703022,308.4
703022,702111,308.4
702111,703031,308.4
703031,702111,308.4
702111,703051,331.4
703051,702111,331.4
702111,703052,331.4
703052,702111,331.4
702111,703081,272.4
703081,702111,272.4
702111,703082,272.4
703082,702111,272.4
702111,703091,272.4
703091,702111,272.4
702111,703111,207.6
703111,702111,207.6
702111,703112,207.6
703112,702111,207.6
702111,709011,502.1
709011,702111,502.1
702111,709021,502.1
709021,702111,502.1
702111,709051,502.1
709051,702111,502.1
702111,709052,502.1
709052,702111,502.1
702111,709061,502.1
709061,702111,502.1
702111,709081,519.0
709081,702111,519.0
702111,709082,519.0
709082,702111,519.0
702111,709083,519.0
709083,702111,519.0
702111,709101,519.0
709101,702111,519.0
702111,709111,519.0
709111,702111,519.0
702111,709112,519.0
709112,702111,519.0
702111,709121,519.0
709121,702111,519.0
702111,709651,502.1
709651,702111,502.1
702111,709652,502.1
709652,702111,502.1
702111,709661,502.1
709661,702111,502.1
702111,709711,519.0
709711,702111,519.0
702111,709712,519.0
709712,702111,519.0
702111,711021,776.7
711021,702111,776.7
702111,711022,776.7
711022,702111,776.7
702111,711051,684.8
711051,702111,684.8
702111,711052,684.8
711052,702111,684.8
702111,711053,684.8
711053,702111,684.8
702111,711081,801.4
711081,702111,801.4
702111,711082,801.4
711082,702111,801.4
702111,711111,896.6
711111,702111,896.6
702111,711112,896.6
711112,702111,896.6
702111,711113,896.6
711113,702111,896.6
702111,711181,924.6
711181,702111,924.6
702111,711182,924.6
711182,702111,924.6
702111,711191,896.6
711191,702111,896.6
702111,711651,776.7
711651,702111,776.7
702111,711652,776.7
711652,702111,776.7
702111,711653,776.7
711653,702111,776.7
702111,711661,776.7
711661,702111,776.7
702111,711681,732.5
711681,702111,732.5
702111,711682,732.5
711682,702111,732.5
702111,711711,801.4
711711,702111,801.4
702111,711712,801.4
711712,702111,801.4
702111,711713,801.4
711713,702111,801.4
702111,711721,801.4
711721,702111,801.4
702111,711751,858.9
711751,702111,858.9
702111,711752,858.9
711752,702111,858.9
702111,711753,858.9
711753,702111,858.9
702111,711754,858.9
711754,702111,858.9
702111,711801,700.8
711801,702111,700.8
702111,711811,700.8
711811,702111,700.8
702111,711812,700.8
711812,702111,700.8
702112,702112,0.0
702112,702121,0.0
702121,702112,0.0
702112,703021,308.4
703021,702112,308.4
702112,703022,308.4
703022,702112,308.4
702112,703031,308.4
703031,702112,308.4
702112,703051,331.4
703051,702112,331.4
702112,703052,331.4
703052,702112,331.4
702112,703081,272.4
703081,702112,272.4
702112,703082,272.4
703082,702112,272.4
702112,703091,272.4
703091,702112,272.4
702112,703111,207.6
703111,702112,207.6
702112,703112,207.6
703112,702112,207.6
702112,709011,502.1
709011,702112,502.1
702112,709021,502.1
709021,702112,502.1
702112,709051,502.1
709051,702112,502.1
702112,709052,502.1
709052,702112,502.1
702112,709061,502.1
709061,702112,502.1
702112,709081,519.0
709081,702112,519.0
702112,709082,519.0
709082,702112,519.0
702112,709083,519.0
709083,702112,519.0
702112,709101,519.0
709101,702112,519.0
702112,709111,519.0
709111,702112,519.0
702112,709112,519.0
709112,702112,519.0
702112,709121,519.0
709121,702112,519.0
702112,709651,502.1
709651,702112,502.1
702112,709652,502.1
709652,702112,502.1
702112,709661,502.1
709661,702112,502.1
702112,709711,519.0
709711,702112,519.0
702112,709712,519.0
709712,702112,519.0
702112,711021,776.7
711021,702112,776.7
